"","sampleid","processid","fieldid","phylum","class","order","family","subfamily","genus","species","uri","extrainfo","lat","long","collectiondate","fk_marker","nucraw_length","code"
"401","DHJPAR0031607","ASHYG868-10","08-SRNP-76048","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Cotesia","Cotesia Whitfield81","BOLD:AAM5381","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"402","DHJPAR0031608","ASHYG869-10","08-SRNP-76049","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen37","BOLD:AAM5745","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"403","DHJPAR0031610","ASHYG871-10","08-SRNP-76051","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Fornicia","Fornicia Janzen03","BOLD:AAM5267","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"404","DHJPAR0031629","ASHYG890-10","08-SRNP-76070","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Rodriguez83","BOLD:AAK2074","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"405","DHJPAR0031634","ASHYG895-10","08-SRNP-76075","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Snellenius","Snellenius mariakuzminae","BOLD:AAM5432","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"406","DHJPAR0031635","ASHYG896-10","08-SRNP-76076","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Rodriguez5747","BOLD:AAM5747","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"407","DHJPAR0031672","ASHYG933-10","08-SRNP-76113","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Whitfield02","BOLD:ACF2960","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"408","DHJPAR0031685","ASHYG946-10","08-SRNP-76126","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Snellenius","Snellenius Whitfield19","BOLD:ACE6684","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"409","DHJPAR0031689","ASHYG950-10","08-SRNP-76130","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi65","BOLD:AAE8429","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"410","DHJPAR0031691","ASHYG952-10","08-SRNP-76132","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles paulhansoni","BOLD:AAF8299","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"411","DHJPAR0031736","ASHYG997-10","08-SRNP-76177","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen18","BOLD:AAM5749","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"412","CBG-A32136-A04","CRBTA26096-24","GMP#45299","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Distatrix","Distatrix xanadon","BOLD:AAL2271","Malaise trap BT01A",10.90037,-85.37254,"2022-02-21","1",658,"CRBTA"
"413","CBG-A32688-A08","CRBTA28855-24","GMP#42921","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise4688","BOLD:AEF4688","Malaise trap BT02A",10.90037,-85.37254,"2022-03-07","1",658,"CRBTA"
"414","CBG-A32660-E01","CRBTA35356-24","GMP#45307","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Alphomelon","Alphomelon andydeansi","BOLD:ADJ6568","Malaise trap BT01A",10.90037,-85.37254,"2022-04-18","1",658,"CRBTA"
"415","CBG-A33108-F06","CRBTA45478-24","GMP#45311","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFJ4258","Malaise trap BT01A",10.90037,-85.37254,"2022-05-16","1",658,"CRBTA"
"416","CBG-A33125-C04","CRBTA47475-24","GMP#45311","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFX7630","Malaise trap BT01A",10.90037,-85.37254,"2022-05-16","1",657,"CRBTA"
"417","CBG-A33221-A05","CRBTB16776-24","GMP#44020","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA6775","Malaise trap BT02A",10.90037,-85.37254,"2022-08-15","1",658,"CRBTB"
"418","CBG-A31586-B07","CRBTB5096-24","GMP#42922","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFF5095","Malaise trap BT02A",10.90037,-85.37254,"2022-03-14","1",658,"CRBTB"
"419","CBG-A32756-H02","CRBTB5974-24","GMP#42920","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAL3681","Malaise trap BT02A",10.90037,-85.37254,"2022-02-28","1",658,"CRBTB"
"420","CBG-A33746-A06","CRBTE18997-24","GMP#50224","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACE8823","Malaise trap BT01A",10.90037,-85.37254,"2022-10-31","1",658,"CRBTE"
"421","CBG-A34450-E04","CRBTE20848-24","GMP#50232","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAB8584","Malaise trap BT01A",10.90037,-85.37254,"2022-12-26","1",658,"CRBTE"
"422","CBG-A14398-A06","CRCCA17305-23","GMP#29739","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAL3684","Malaise trap Arenales-F",10.92471,-85.46738,"2019-11-06","1",658,"CRCCA"
"423","CBG-A12318-G05","CRCCA424-23","GMP#29707","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGA4770","Malaise trap Arenales-F",10.92471,-85.46738,"2019-03-27","1",658,"CRCCA"
"424","CBG-A13451-G12","CRCCA4326-23","GMP#29711","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ADA9679","Malaise trap Arenales-F",10.92471,-85.46738,"2019-04-24","1",658,"CRCCA"
"425","CBG-A12319-C02","CRCCA468-23","GMP#29707","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGA4724","Malaise trap Arenales-F",10.92471,-85.46738,"2019-03-27","1",658,"CRCCA"
"426","CBG-A06082-H08","CRCCB17090-23","GMP#29670","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise7206","BOLD:AFI7206","Malaise trap Cima-G",10.933,-85.457,"2019-07-04","1",653,"CRCCB"
"427","CBG-A06834-B07","CRCCB22592-23","GMP#29690","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFV2745","Malaise trap Cima-G",10.933,-85.457,"2019-11-21","1",658,"CRCCB"
"428","CBG-A06842-C12","CRCCB25291-23","GMP#29694","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","","BOLD:AEJ8971","Malaise trap Cima-G",10.933,-85.457,"2019-12-19","1",658,"CRCCB"
"429","CBG-A06130-E08","CRCCB27831-23","GMP#29686","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster zonaria","BOLD:AFX9476","Malaise trap Cima-G",10.933,-85.457,"2019-10-24","1",658,"CRCCB"
"430","CBG-A34369-H11","CRCCB40162-24","GMP#29657","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGA7827","Malaise trap Cima-G",10.93328,-85.45729,"2019-04-04","1",658,"CRCCB"
"431","CBG-A34392-B01","CRCCB48800-24","GMP#29664","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFU1645","Malaise trap Cima-G",10.93328,-85.45729,"2019-05-23","1",658,"CRCCB"
"432","CBG-A04261-H09","CRCCB6101-23","GMP#29658","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise7944","BOLD:AFI7944","Malaise trap Cima-G",10.933,-85.457,"2019-04-11","1",653,"CRCCB"
"433","CBG-A11406-G06","CRCCC1067-23","GMP#29838","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Malaise7938","BOLD:ADA7938","Malaise trap Circular-G",10.92714,-85.46683,"2019-03-27","1",658,"CRCCC"
"434","CBG-A12873-D09","CRCCC9159-23","GMP#29850","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AEO2163","Malaise trap Circular-G",10.92714,-85.46683,"2019-06-19","1",658,"CRCCC"
"435","CBG-A11994-C11","CRCCD049-23","GMP#29607","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AED0177","Malaise trap Gongora-G",10.88919,-85.47609,"2019-03-18","1",658,"CRCCD"
"436","CBG-A14274-F07","CRCCD10010-23","GMP#29644","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","microMalaise01","microMalaise01 Malaise5932","BOLD:AEZ5932","Malaise trap Gongora-G",10.88919,-85.47609,"2020-01-06","1",658,"CRCCD"
"437","CBG-A14275-B12","CRCCD10062-23","GMP#29644","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ADB5057","Malaise trap Gongora-G",10.88919,-85.47609,"2020-01-06","1",658,"CRCCD"
"438","CBG-A12005-C06","CRCCD1089-23","GMP#29607","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise2941","BOLD:ADB2941","Malaise trap Gongora-G",10.88919,-85.47609,"2019-03-18","1",658,"CRCCD"
"439","CBG-A14280-F03","CRCCD12096-23","GMP#29648","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles ilarisaaksjarvi","BOLD:AFO4569","Malaise trap Gongora-G",10.88919,-85.47609,"2020-02-03","1",651,"CRCCD"
"440","CBG-A11996-A10","CRCCD214-23","GMP#29607","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGA4780","Malaise trap Gongora-G",10.88919,-85.47609,"2019-03-18","1",658,"CRCCD"
"441","CBG-A13784-H05","CRCCD2573-23","GMP#29615","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAK1628","Malaise trap Gongora-G",10.88919,-85.47609,"2019-05-13","1",658,"CRCCD"
"442","CBG-A13788-H08","CRCCD2956-23","GMP#29615","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Malaise2892","BOLD:ADB2892","Malaise trap Gongora-G",10.88919,-85.47609,"2019-05-13","1",658,"CRCCD"
"443","CBG-A13799-G12","CRCCD3993-23","GMP#29615","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Clarkinella","Clarkinella Fernandez126","BOLD:ADB3088","Malaise trap Gongora-G",10.88919,-85.47609,"2019-05-13","1",658,"CRCCD"
"444","CBG-A11999-B03","CRCCD504-23","GMP#29607","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","","BOLD:AEF2167","Malaise trap Gongora-G",10.88919,-85.47609,"2019-03-18","1",658,"CRCCD"
"445","CBG-A13825-F08","CRCCD6352-23","GMP#29642","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACL0795","Malaise trap Gongora-G",10.88919,-85.47609,"2019-12-23","1",658,"CRCCD"
"446","CBG-A13412-B11","CRCCD7579-23","GMP#29609","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AEM5779","Malaise trap Gongora-G",10.88919,-85.47609,"2019-04-01","1",661,"CRCCD"
"447","CBG-A08856-G02","CRCCE074-23","GMP#29505","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen0422","BOLD:AAW0422","Malaise trap Harold-G",10.90475,-85.46803,"2019-03-18","1",658,"CRCCE"
"448","CBG-A11968-A07","CRCCE14257-23","GMP#29522","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","","BOLD:ADD0319","Malaise trap Harold-G",10.90475,-85.46803,"2019-08-05","1",658,"CRCCE"
"449","CBG-A08882-E09","CRCCE2337-23","GMP#29509","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Sendaphne","Sendaphne Malaise3510","BOLD:AEG3510","Malaise trap Harold-G",10.90475,-85.46803,"2019-04-15","1",658,"CRCCE"
"450","CBG-A11852-D05","CRCCE2986-23","GMP#29509","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Parapanteles","","BOLD:AEK5130","Malaise trap Harold-G",10.90475,-85.46803,"2019-04-15","1",658,"CRCCE"
"451","CBG-A07212-C09","CRCCF1035-23","GMP#29764","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","microMalaise01","microMalaise01 Malaise9467","BOLD:AES9467","Malaise trap Pedregal-G",10.928,-85.474,"2019-04-24","1",658,"CRCCF"
"452","CBG-A05357-B04","CRCCF111-23","GMP#29760","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFV3079","Malaise trap Pedregal-G",10.928,-85.474,"2019-03-27","1",658,"CRCCF"
"453","CBG-A07216-G01","CRCCF1455-23","GMP#29764","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFX9998","Malaise trap Pedregal-G",10.928,-85.474,"2019-04-24","1",658,"CRCCF"
"454","CBG-A17233-B06","CRCCF15563-23","GMP#29770","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Malaise6422","BOLD:AED6422","Malaise trap Pedregal-G",10.92767,-85.47449,"2019-06-05","1",658,"CRCCF"
"455","CBG-A17223-E09","CRCCF21112-23","GMP#29790","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen312","BOLD:ABA7252","Malaise trap Pedregal-G",10.92767,-85.47449,"2019-10-23","1",658,"CRCCF"
"456","CBG-A17268-D07","CRCCF23853-23","GMP#29794","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Malaise3839","BOLD:AFX7655","Malaise trap Pedregal-G",10.92767,-85.47449,"2019-11-20","1",658,"CRCCF"
"457","CBG-A19099-D08","CRCCF26134-23","GMP#29802","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Malaise6290","BOLD:AFX7647","Malaise trap Pedregal-G",10.92767,-85.47449,"2020-01-15","1",658,"CRCCF"
"458","CBG-A07206-A08","CRCCF264-23","GMP#29760","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFY3133","Malaise trap Pedregal-G",10.928,-85.474,"2019-03-27","1",658,"CRCCF"
"459","CBG-A07245-G01","CRCCF4374-23","GMP#29772","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFY3863","Malaise trap Pedregal-G",10.928,-85.474,"2019-06-19","1",658,"CRCCF"
"460","CBG-A05676-A09","CRCCF7038-23","GMP#29788","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","","BOLD:AEP1950","Malaise trap Pedregal-G",10.928,-85.474,"2019-10-09","1",657,"CRCCF"
"461","CBG-A05677-E05","CRCCF7177-23","GMP#29788","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AEF7307","Malaise trap Pedregal-G",10.928,-85.474,"2019-10-09","1",658,"CRCCF"
"462","CBG-A32567-A02","CRLDA10167-24","GMP#50392","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAB9626","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-25","1",658,"CRLDA"
"463","CBG-A32570-C07","CRLDA10481-24","GMP#50392","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","","BOLD:AAF8353","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-25","1",658,"CRLDA"
"464","CBG-A32577-B03","CRLDA11130-24","GMP#50392","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFX7633","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-25","1",658,"CRLDA"
"465","CBG-A32580-G06","CRLDA11478-24","GMP#50396","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAE1352","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-23","1",658,"CRLDA"
"466","CBG-A32581-B02","CRLDA11509-24","GMP#50396","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAC5219","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-23","1",658,"CRLDA"
"467","CBG-A32584-B11","CRLDA11803-24","GMP#50396","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFX7631","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-23","1",658,"CRLDA"
"468","CBG-A32584-H04","CRLDA11868-24","GMP#50396","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAM1048","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-23","1",658,"CRLDA"
"469","CBG-A32587-H10","CRLDA12634-24","GMP#50396","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFF5198","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-23","1",658,"CRLDA"
"470","CBG-A32591-F01","CRLDA13456-24","GMP#50398","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAH7528","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-06","1",658,"CRLDA"
"471","CBG-A32594-B08","CRLDA13700-24","GMP#50398","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AER7450","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-06","1",658,"CRLDA"
"472","CBG-A32595-C11","CRLDA13810-24","GMP#50398","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ABY3502","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-06","1",658,"CRLDA"
"473","CBG-A30899-A12","CRLDA1437-24","GMP#50388","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Janzen04","BOLD:AAW4505","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-03-28","1",658,"CRLDA"
"474","CBG-A27335-B02","CRLDA14549-24","GMP#50400","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ABW5846","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-20","1",658,"CRLDA"
"475","CBG-A30899-C10","CRLDA1459-24","GMP#50388","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi73","BOLD:AAJ0004","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-03-28","1",658,"CRLDA"
"476","CBG-A27342-B12","CRLDA15224-24","GMP#50400","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","","BOLD:ACF3142","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-20","1",658,"CRLDA"
"477","CBG-A27343-E02","CRLDA15345-24","GMP#50400","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAE9335","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-20","1",658,"CRLDA"
"478","CBG-A27348-F07","CRLDA15837-24","GMP#50400","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ABU7420","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-20","1",658,"CRLDA"
"479","CBG-A33523-H06","CRLDA15955-24","GMP#50398","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFX7650","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-06","1",658,"CRLDA"
"480","CBG-A33531-F07","CRLDA16692-24","GMP#50398","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","","BOLD:ABA7260","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-06","1",658,"CRLDA"
"481","CBG-A27351-C07","CRLDA17131-24","GMP#50400","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AES8341","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-20","1",658,"CRLDA"
"482","CBG-A27351-G06","CRLDA17178-24","GMP#50400","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACE9199","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-20","1",658,"CRLDA"
"483","CBG-A27356-D01","CRLDA17612-24","GMP#50400","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFX7635","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-06-20","1",658,"CRLDA"
"484","CBG-A14971-C10","CRLDA18369-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACV4289","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-07-04","1",658,"CRLDA"
"485","CBG-A33537-C04","CRLDA18553-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","","BOLD:AAF8074","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-07-04","1",658,"CRLDA"
"486","CBG-A33541-A02","CRLDA18907-24","GMP#50402","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACE8845","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-07-04","1",658,"CRLDA"
"487","CBG-A33556-B03","CRLDA20820-24","GMP#50404","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AEM0782","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-07-18","1",658,"CRLDA"
"488","CBG-A30906-E06","CRLDA2144-24","GMP#50388","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles Malaise2374","BOLD:AEU2374","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-03-28","1",658,"CRLDA"
"489","CBG-A27305-A07","CRLDA2192-24","GMP#50388","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Janzen13","BOLD:ABZ9375","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-03-28","1",658,"CRLDA"
"490","CBG-A27372-D12","CRLDA22468-24","GMP#50406","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAB2976","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-08-01","1",658,"CRLDA"
"491","CBG-A33572-E08","CRLDA24851-24","GMP#50408","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA7376","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-08-15","1",658,"CRLDA"
"492","CBG-A33576-B11","CRLDA25198-24","GMP#50408","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACM9409","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-08-15","1",658,"CRLDA"
"493","CBG-A33577-E07","CRLDA25325-24","GMP#50408","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ABA3469","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-08-15","1",658,"CRLDA"
"494","CBG-A33591-E02","CRLDA27695-24","GMP#50389","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAF4784","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-04","1",658,"CRLDA"
"495","CBG-A33595-E04","CRLDA28837-24","GMP#50389","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFU8933","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-04","1",658,"CRLDA"
"496","CBG-A33597-A06","CRLDA28981-24","GMP#50389","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA7259","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-04","1",658,"CRLDA"
"497","CBG-A33603-D06","CRLDA29587-24","GMP#50389","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFY1763","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-04","1",657,"CRLDA"
"498","CBG-A33604-C04","CRLDA29668-24","GMP#50389","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFE5933","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-04","1",667,"CRLDA"
"499","CBG-A34217-D04","CRLDA31010-24","GMP#50387","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAB9519","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-03-21","1",658,"CRLDA"
"500","CBG-A34226-C01","CRLDA31850-24","GMP#50387","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ABX6174","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-03-21","1",658,"CRLDA"
"501","CBG-A34236-H07","CRLDA34956-24","GMP#50387","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGB0754","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-03-21","1",658,"CRLDA"
"502","CBG-A34572-C07","CRLDA35846-24","GMP#50391","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFY4403","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-04-18","1",658,"CRLDA"
"503","CBG-A32522-G04","CRLDA3591-24","GMP#50386","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles edithlopezae","BOLD:AAM1056","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-03-14","1",658,"CRLDA"
"504","CBG-A34706-B04","CRLDA36401-24","GMP#50393","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAA3229","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-02","1",658,"CRLDA"
"505","CBG-A34709-F09","CRLDA36739-24","GMP#50393","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:ACE6407","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-02","1",658,"CRLDA"
"506","CBG-A34712-D08","CRLDA37569-24","GMP#50393","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AFY2071","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-02","1",658,"CRLDA"
"507","CBG-A34714-G06","CRLDA37793-24","GMP#50393","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AGA6060","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-02","1",658,"CRLDA"
"508","CBG-A34718-D06","CRLDA38137-24","GMP#50393","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","","","BOLD:AAY4695","Malaise trap LDR-1A",10.8930855,-85.3794,"2023-05-02","1",658,"CRLDA"
